ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9537821,HX191474,03/19/2014 10:15:00 PM,074XX S EGGLESTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,false,false,0732,,17,68,18,,,2014,03/20/2014 12:38:50 AM,,,
9538000,HX191615,03/19/2014 10:15:00 PM,049XX W DIVERSEY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2521,,31,19,06,,,2014,03/21/2014 12:39:35 AM,,,
9537849,HX191501,03/19/2014 10:10:00 PM,020XX S WASHTENAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1023,,28,30,14,,,2014,03/20/2014 12:38:50 AM,,,
9537850,HX191449,03/19/2014 10:03:00 PM,085XX S SANGAMON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,false,false,0613,,21,71,18,,,2014,03/20/2014 12:38:50 AM,,,
9537905,HX191484,03/19/2014 10:00:00 PM,109XX S DOTY AVE W,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0513,,9,50,06,,,2014,03/21/2014 12:39:35 AM,,,
9539062,HX192355,03/19/2014 10:00:00 PM,070XX S CAMPBELL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0832,,18,66,26,,,2014,03/21/2014 12:39:35 AM,,,
9538614,HX191927,03/19/2014 10:00:00 PM,003XX W 25TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0914,,11,34,07,,,2014,03/21/2014 12:39:35 AM,,,
9537967,HX191605,03/19/2014 10:00:00 PM,083XX S BUFFALO AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,0424,,10,46,26,,,2014,03/21/2014 12:39:35 AM,,,
9537925,HX191555,03/19/2014 10:00:00 PM,100XX S ST LAWRENCE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0511,,9,49,05,,,2014,03/21/2014 12:39:35 AM,,,
9538630,HX192002,03/19/2014 10:00:00 PM,003XX S FRANCISCO AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1124,,2,27,06,,,2014,03/21/2014 12:39:35 AM,,,
9537851,HX191470,03/19/2014 10:00:00 PM,011XX N HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1112,,27,23,08B,,,2014,03/20/2014 12:38:50 AM,,,
9537928,HX191492,03/19/2014 10:00:00 PM,067XX S WINCHESTER AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0726,,15,67,06,,,2014,03/21/2014 12:39:35 AM,,,
9537829,HX191451,03/19/2014 09:55:00 PM,051XX W 64TH PL,0820,THEFT,$500 AND UNDER,STREET,false,false,0813,,13,64,06,,,2014,03/20/2014 12:38:50 AM,,,
9537852,HX191468,03/19/2014 09:55:00 PM,115XX S ELIZABETH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,false,false,0524,,34,53,18,,,2014,03/20/2014 12:38:50 AM,,,
9537841,HX191479,03/19/2014 09:50:00 PM,076XX S PEORIA ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,false,false,0621,,17,71,18,,,2014,03/20/2014 12:38:50 AM,,,
9537797,HX191455,03/19/2014 09:50:00 PM,032XX W CORTLAND ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,false,false,1421,,35,22,18,,,2014,03/20/2014 12:38:50 AM,,,
9542723,HX191456,03/19/2014 09:45:00 PM,045XX N MALDEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1913,,46,3,08B,,,2014,03/25/2014 12:39:08 AM,,,
9537882,HX191513,03/19/2014 09:45:00 PM,012XX W 69TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0734,,17,67,04A,,,2014,03/21/2014 12:39:35 AM,,,
9537897,HX191503,03/19/2014 09:45:00 PM,041XX W WILCOX ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),APARTMENT,false,false,1115,,28,26,18,,,2014,03/21/2014 12:39:35 AM,,,
9537820,HX191445,03/19/2014 09:40:00 PM,003XX S CENTRAL PARK BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1133,,28,27,08B,,,2014,03/20/2014 12:38:50 AM,,,
9537813,HX191467,03/19/2014 09:38:00 PM,002XX S WESTERN AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,false,false,1225,,2,28,26,,,2014,03/20/2014 12:38:50 AM,,,
9540557,HX193702,03/19/2014 09:30:00 PM,046XX S HOMAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,0821,,14,58,26,,,2014,03/22/2014 12:39:11 AM,,,
9537819,HX191447,03/19/2014 09:30:00 PM,021XX E 73RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,false,false,0333,,5,43,18,,,2014,03/20/2014 12:38:50 AM,,,
9537809,HX191443,03/19/2014 09:30:00 PM,085XX S BURNHAM AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,false,false,0423,,7,46,18,,,2014,03/20/2014 12:38:50 AM,,,
9537808,HX191464,03/19/2014 09:30:00 PM,130XX S CHAMPLAIN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0533,,9,54,26,,,2014,03/20/2014 12:38:50 AM,,,
9537772,HX191431,03/19/2014 09:25:00 PM,052XX W ADAMS ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,RESIDENTIAL YARD (FRONT/BACK),false,false,1522,,29,25,18,,,2014,03/20/2014 12:38:50 AM,,,
9537874,HX191437,03/19/2014 09:20:00 PM,085XX S CARPENTER ST,0560,ASSAULT,SIMPLE,RESIDENCE,true,false,0613,,21,71,08A,,,2014,03/21/2014 12:39:35 AM,,,
9537764,HX191426,03/19/2014 09:15:00 PM,071XX S WESTERN AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),false,false,0832,,18,66,26,,,2014,03/20/2014 12:38:50 AM,,,
9537826,HX191452,03/19/2014 09:15:00 PM,0000X S PULASKI RD,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,PARKING LOT/GARAGE(NON.RESID.),false,false,1115,,28,26,24,,,2014,03/20/2014 12:38:50 AM,,,
9537786,HX191415,03/19/2014 09:11:00 PM,095XX S COMMERCIAL AVE,0460,BATTERY,SIMPLE,OTHER,false,false,0431,,10,51,08B,,,2014,03/20/2014 12:38:50 AM,,,
9537804,HX191414,03/19/2014 09:05:00 PM,046XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0924,,3,61,06,,,2014,03/20/2014 12:38:50 AM,,,
9537773,HX191427,03/19/2014 09:05:00 PM,038XX W ROOSEVELT RD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,false,false,1011,,24,29,18,,,2014,03/20/2014 12:38:50 AM,,,
9538415,HX191723,03/19/2014 09:05:00 PM,133XX S LANGLEY AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0533,,9,54,06,,,2014,03/21/2014 12:39:35 AM,,,
9537807,HX191405,03/19/2014 09:05:00 PM,076XX S CICERO AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA BUS,false,false,0833,,13,65,08A,,,2014,03/20/2014 12:38:50 AM,,,
9537853,HX191504,03/19/2014 09:02:00 PM,011XX N WASHTENAW AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,1211,,1,24,08B,,,2014,03/20/2014 12:38:50 AM,,,
9538317,HX191798,03/19/2014 09:00:00 PM,021XX W DICKENS AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1432,,32,22,06,,,2014,03/21/2014 12:39:35 AM,,,
9538032,HX191659,03/19/2014 09:00:00 PM,066XX N WESTERN AVE,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,2412,,50,2,06,,,2014,03/21/2014 12:39:35 AM,,,
9537789,HX191417,03/19/2014 09:00:00 PM,027XX E 75TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0421,,7,43,08B,,,2014,03/20/2014 12:38:50 AM,,,
9537782,HX191410,03/19/2014 09:00:00 PM,004XX N LARAMIE AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,CONVENIENCE STORE,false,false,1532,,28,25,18,,,2014,03/20/2014 12:38:50 AM,,,
9540468,HX193396,03/19/2014 09:00:00 PM,055XX W IRVING PARK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1633,,38,15,14,,,2014,03/22/2014 12:39:11 AM,,,
9538699,HX191827,03/19/2014 09:00:00 PM,062XX S SAYRE AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,0812,,23,64,06,,,2014,03/21/2014 12:39:35 AM,,,
9537816,HX191434,03/19/2014 09:00:00 PM,047XX W LEXINGTON ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,VEHICLE NON-COMMERCIAL,false,false,1131,,24,25,18,,,2014,03/20/2014 12:38:50 AM,,,
9537868,HX191429,03/19/2014 09:00:00 PM,012XX S JEFFERSON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,0124,,2,28,08B,,,2014,03/21/2014 12:39:35 AM,,,
9537833,HX191458,03/19/2014 09:00:00 PM,037XX S WOOD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0912,,11,59,14,,,2014,03/20/2014 12:38:50 AM,,,
9537840,HX191483,03/19/2014 09:00:00 PM,008XX N KEYSTONE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1111,,37,23,08A,,,2014,03/20/2014 12:38:50 AM,,,
9538900,HX192071,03/19/2014 09:00:00 PM,058XX S MERRIMAC AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0811,,23,56,06,,,2014,03/21/2014 12:39:35 AM,,,
9541112,HX191891,03/19/2014 09:00:00 PM,005XX E 38TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0212,,4,35,06,,,2014,03/23/2014 12:39:11 AM,,,
9540078,HX193267,03/19/2014 09:00:00 PM,058XX S MERRIMAC AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0811,,23,56,06,,,2014,03/22/2014 12:39:11 AM,,,
9537895,HX191403,03/19/2014 09:00:00 PM,026XX N HALSTED ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1935,,43,7,06,,,2014,03/21/2014 12:39:35 AM,,,
9537814,HX191400,03/19/2014 08:58:00 PM,052XX W MADISON ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,1522,,28,25,06,,,2014,03/20/2014 12:38:50 AM,,,
9537823,HX191448,03/19/2014 08:55:00 PM,029XX W BALMORAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,2011,,40,4,08B,,,2014,03/20/2014 12:38:50 AM,,,
9537758,HX191399,03/19/2014 08:55:00 PM,028XX W 63RD ST,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,false,false,0823,,15,66,26,,,2014,03/20/2014 12:38:50 AM,,,
9537830,HX191412,03/19/2014 08:55:00 PM,063XX S CLAREMONT AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,false,false,0825,,15,66,18,,,2014,03/20/2014 12:38:50 AM,,,
9537863,HX191446,03/19/2014 08:50:00 PM,081XX S DANTE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0411,,8,45,08A,,,2014,03/21/2014 12:39:35 AM,,,
9537811,HX191396,03/19/2014 08:50:00 PM,051XX S PULASKI RD,031A,ROBBERY,ARMED: HANDGUN,OTHER,false,false,0822,,23,62,03,,,2014,03/20/2014 12:38:50 AM,,,
9537762,HX191377,03/19/2014 08:50:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0111,,42,32,06,,,2014,03/20/2014 12:38:50 AM,,,
9537748,HX191388,03/19/2014 08:40:00 PM,056XX W DIVISION ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,false,false,2531,,29,25,26,,,2014,03/20/2014 12:38:50 AM,,,
9537844,HX191425,03/19/2014 08:39:00 PM,006XX N NOBLE ST,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,false,false,1215,,27,24,18,,,2014,03/20/2014 12:38:50 AM,,,
9537799,HX191394,03/19/2014 08:37:00 PM,021XX S WOOD ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,false,false,1234,,25,31,14,,,2014,03/20/2014 12:38:50 AM,,,
9537815,HX191408,03/19/2014 08:36:00 PM,024XX N PULASKI RD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,2524,,30,22,04B,,,2014,03/20/2014 12:38:50 AM,,,
9537911,HX191367,03/19/2014 08:36:00 PM,021XX N LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2515,,37,19,08B,,,2014,03/21/2014 12:39:35 AM,,,
9537876,HX191386,03/19/2014 08:35:00 PM,035XX S DEARBORN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0213,,3,35,08B,,,2014,03/21/2014 12:39:35 AM,,,
9538615,HX191645,03/19/2014 08:30:00 PM,057XX N ORIOLE AVE,0810,THEFT,OVER $500,STREET,false,false,1612,,41,10,06,,,2014,03/21/2014 12:39:35 AM,,,
9537800,HX191369,03/19/2014 08:30:00 PM,061XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,STREET,false,false,0311,,20,40,08B,,,2014,03/20/2014 12:38:50 AM,,,
9537765,HX191373,03/19/2014 08:30:00 PM,086XX S ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,false,false,0614,,18,71,26,,,2014,03/20/2014 12:38:50 AM,,,
9537728,HX191366,03/19/2014 08:25:00 PM,0000X S LEAMINGTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,false,false,1533,,28,25,18,,,2014,03/20/2014 12:38:50 AM,,,
9537791,HX191378,03/19/2014 08:25:00 PM,105XX S CORLISS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0512,,9,50,08B,,,2014,03/20/2014 12:38:50 AM,,,
9537796,HX191385,03/19/2014 08:20:00 PM,070XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,0735,,17,67,06,,,2014,03/20/2014 12:38:50 AM,,,
9537757,HX191376,03/19/2014 08:20:00 PM,040XX W MADISON ST,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,false,false,1115,,28,26,26,,,2014,03/20/2014 12:38:50 AM,,,
9539276,HX192489,03/19/2014 08:15:00 PM,058XX N MOODY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1622,,45,10,06,,,2014,03/21/2014 12:39:35 AM,,,
9537788,HX191353,03/19/2014 08:15:00 PM,079XX S KIMBARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0411,,8,45,08B,,,2014,03/20/2014 12:38:50 AM,,,
9538625,HX191928,03/19/2014 08:15:00 PM,010XX W BELMONT AVE,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,1933,,44,6,08B,,,2014,03/21/2014 12:39:35 AM,,,
9538973,HX192136,03/19/2014 08:14:00 PM,029XX N SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,2523,,30,21,08B,,,2014,03/21/2014 12:39:35 AM,,,
9537760,HX191328,03/19/2014 08:08:00 PM,064XX S RHODES AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,false,false,0312,,20,42,18,,,2014,03/20/2014 12:38:50 AM,,,
9537710,HX191363,03/19/2014 08:06:00 PM,003XX N DEARBORN ST,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,false,false,1831,,42,8,26,,,2014,03/20/2014 12:38:50 AM,,,
9537751,HX191380,03/19/2014 08:05:00 PM,004XX E 46TH ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,false,false,0221,,3,38,26,,,2014,03/20/2014 12:38:50 AM,,,
9538463,HX191806,03/19/2014 08:00:00 PM,058XX S ROCKWELL ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0824,,16,63,06,,,2014,03/21/2014 12:39:35 AM,,,
9538248,HX191637,03/19/2014 08:00:00 PM,008XX N LOCKWOOD AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1524,,37,25,03,,,2014,03/21/2014 12:39:35 AM,,,
9539294,HX192698,03/19/2014 08:00:00 PM,020XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,0132,,2,33,14,,,2014,03/21/2014 12:39:35 AM,,,
9538283,HX191678,03/19/2014 08:00:00 PM,071XX S SOUTH CHICAGO AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,0323,,5,69,14,,,2014,03/21/2014 12:39:35 AM,,,
9537860,HX191419,03/19/2014 08:00:00 PM,019XX N DAMEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1434,,32,22,07,,,2014,03/20/2014 12:38:50 AM,,,
9538899,HX192060,03/19/2014 08:00:00 PM,018XX S WASHTENAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1023,,28,29,14,,,2014,03/21/2014 12:39:35 AM,,,
9539126,HX192455,03/19/2014 08:00:00 PM,038XX N DRAKE AVE,0810,THEFT,OVER $500,STREET,false,false,1732,,35,16,06,,,2014,03/21/2014 12:39:35 AM,,,
9537778,HX191352,03/19/2014 08:00:00 PM,080XX S LAFLIN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0612,,21,71,08B,,,2014,03/20/2014 12:38:50 AM,,,
9537716,HX191362,03/19/2014 08:00:00 PM,040XX N MELVINA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,1624,,38,15,26,,,2014,03/20/2014 12:38:50 AM,,,
9540092,HX193075,03/19/2014 08:00:00 PM,001XX N MENARD AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,1512,,29,25,20,,,2014,03/22/2014 12:39:11 AM,,,
9537693,HX191337,03/19/2014 08:00:00 PM,008XX S CALIFORNIA AVE,2027,NARCOTICS,POSS: CRACK,STREET,false,false,1135,,2,27,18,,,2014,03/20/2014 12:38:50 AM,,,
9540084,HX192940,03/19/2014 08:00:00 PM,044XX N MENARD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1622,,38,15,07,,,2014,03/22/2014 12:39:11 AM,,,
9538112,HX191666,03/19/2014 08:00:00 PM,034XX W FULTON BLVD,0810,THEFT,OVER $500,STREET,false,false,1123,,28,27,06,,,2014,03/21/2014 12:39:35 AM,,,
9537934,HX191530,03/19/2014 08:00:00 PM,082XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0614,,21,71,08A,,,2014,03/21/2014 12:39:35 AM,,,
9541383,HX194675,03/19/2014 08:00:00 PM,044XX S MARSHFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0924,,12,61,05,,,2014,03/23/2014 12:39:11 AM,,,
9537732,HX191320,03/19/2014 07:55:00 PM,021XX E 95TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,false,false,0431,,7,51,14,,,2014,03/20/2014 12:38:50 AM,,,
9537739,HX191372,03/19/2014 07:50:00 PM,045XX W WASHINGTON BLVD,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,false,false,1113,,28,26,26,,,2014,03/20/2014 12:38:50 AM,,,
9537701,HX191334,03/19/2014 07:50:00 PM,085XX S CARPENTER ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,false,false,0613,,21,71,18,,,2014,03/20/2014 12:38:50 AM,,,
9537970,HX191406,03/19/2014 07:50:00 PM,020XX N WESTERN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1431,,1,22,07,,,2014,03/21/2014 12:39:35 AM,,,
9539291,HX192459,03/19/2014 07:45:00 PM,018XX S LOOMIS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1233,,25,31,14,,,2014,03/21/2014 12:39:35 AM,,,
9537744,HX191411,03/19/2014 07:45:00 PM,072XX S SOUTH SHORE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0334,,7,43,14,,,2014,03/20/2014 12:38:50 AM,,,
9537690,HX191344,03/19/2014 07:45:00 PM,003XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,false,false,0113,,2,32,11,,,2014,03/20/2014 12:38:50 AM,,,
9537831,HX191442,03/19/2014 07:45:00 PM,068XX S LOOMIS BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,0725,,17,67,06,,,2014,03/20/2014 12:38:50 AM,,,
9537655,HX191304,03/19/2014 07:39:00 PM,003XX E 46TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0215,,3,38,26,,,2014,03/20/2014 12:38:50 AM,,,
9537687,HX191319,03/19/2014 07:35:00 PM,035XX W DIVISION ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,false,false,1422,,26,23,18,,,2014,03/20/2014 12:38:50 AM,,,
9537688,HX191316,03/19/2014 07:35:00 PM,001XX S STATE ST,0460,BATTERY,SIMPLE,DEPARTMENT STORE,false,false,0112,,42,32,08B,,,2014,03/20/2014 12:38:50 AM,,,
9537711,HX191341,03/19/2014 07:35:00 PM,057XX S LAFLIN ST,2018,NARCOTICS,MANU/DELIVER:SYNTHETIC DRUGS,SIDEWALK,false,false,0713,,16,67,18,,,2014,03/20/2014 12:38:50 AM,,,
9537691,HX191308,03/19/2014 07:35:00 PM,038XX W ROOSEVELT RD,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,false,false,1011,,24,29,26,,,2014,03/20/2014 12:38:50 AM,,,
9537698,HX191338,03/19/2014 07:35:00 PM,012XX S STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0131,,2,33,14,,,2014,03/20/2014 12:38:50 AM,,,
9537721,HX191292,03/19/2014 07:31:00 PM,062XX S ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,false,false,0714,,16,67,26,,,2014,03/20/2014 12:38:50 AM,,,
9538416,HX191699,03/19/2014 07:30:00 PM,076XX S CICERO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0833,,13,65,06,,,2014,03/21/2014 12:39:35 AM,,,
9537746,HX191306,03/19/2014 07:30:00 PM,028XX S SPAULDING AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1032,,22,30,08A,,,2014,03/20/2014 12:38:50 AM,,,
9537722,HX191340,03/19/2014 07:30:00 PM,074XX N CLARK ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,2424,,49,1,06,,,2014,03/20/2014 12:38:50 AM,,,
9537827,HX191432,03/19/2014 07:30:00 PM,095XX S EMERALD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2223,,21,73,14,,,2014,03/20/2014 12:38:50 AM,,,
9537706,HX191296,03/19/2014 07:25:00 PM,055XX W BALMORAL AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1623,,45,11,08A,,,2014,03/20/2014 12:38:50 AM,,,
9537740,HX191326,03/19/2014 07:25:00 PM,014XX W 71ST ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,false,false,0734,,17,67,26,,,2014,03/20/2014 12:38:50 AM,,,
9544154,HX196065,03/19/2014 07:20:00 PM,013XX N SEDGWICK ST,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENTIAL YARD (FRONT/BACK),false,false,1821,,27,8,03,,,2014,03/25/2014 12:39:08 AM,,,
9537637,HX191290,03/19/2014 07:20:00 PM,015XX N PARKSIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2531,,29,25,14,,,2014,03/20/2014 12:38:50 AM,,,
9537680,HX191303,03/19/2014 07:18:00 PM,032XX S WOOD ST,2029,NARCOTICS,POSS: HEROIN(BLACK TAR),STREET,false,false,0912,,11,59,18,,,2014,03/20/2014 12:38:50 AM,,,
9537779,HX191322,03/19/2014 07:17:00 PM,039XX S WESTERN BLVD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,0924,,12,61,26,,,2014,03/20/2014 12:38:50 AM,,,
9537617,HX191283,03/19/2014 07:15:00 PM,061XX S KILDARE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0813,,13,65,14,,,2014,03/20/2014 12:38:50 AM,,,
9538306,HX191329,03/19/2014 07:12:00 PM,048XX S MARSHFIELD AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0931,,20,61,06,,,2014,03/21/2014 12:39:35 AM,,,
9537910,HX191389,03/19/2014 07:10:00 PM,021XX N KILPATRICK AVE,2230,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,SIDEWALK,false,false,2522,,31,19,22,,,2014,03/21/2014 12:39:35 AM,,,
9537648,HX191275,03/19/2014 07:10:00 PM,046XX N SHERIDAN RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,false,false,1914,,46,3,18,,,2014,03/20/2014 12:38:50 AM,,,
9537596,HX191255,03/19/2014 07:09:00 PM,038XX N PACIFIC AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,1631,,36,17,26,,,2014,03/20/2014 12:38:50 AM,,,
9537658,HX191256,03/19/2014 07:09:00 PM,038XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,false,false,1122,,28,26,26,,,2014,03/20/2014 12:38:50 AM,,,
9538260,HX191682,03/19/2014 07:06:00 PM,064XX N SHERIDAN RD,0810,THEFT,OVER $500,SMALL RETAIL STORE,false,false,2432,,49,1,06,,,2014,03/21/2014 12:39:35 AM,,,
9537703,HX191294,03/19/2014 07:05:00 PM,023XX S WHIPPLE ST,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,SIDEWALK,false,false,1033,,24,30,26,,,2014,03/20/2014 12:38:50 AM,,,
9537615,HX191270,03/19/2014 07:05:00 PM,046XX N BROADWAY,2027,NARCOTICS,POSS: CRACK,SIDEWALK,false,false,1914,,46,3,18,,,2014,03/20/2014 12:38:50 AM,,,
9537649,HX191261,03/19/2014 07:01:00 PM,004XX S HOMAN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,false,false,1134,,28,27,18,,,2014,03/20/2014 12:38:50 AM,,,
